latitude,longitude,time,id
-6.1492959,106.8212087,2024-11-25 09:43:24+07:00,loc_3329
-6.1492811,106.8213089,2024-11-25 09:43:24.799000+07:00,loc_3337
-6.1492672,106.8214098,2024-11-25 09:43:25.600000+07:00,loc_3345
-6.1492527,106.8215104,2024-11-25 09:43:26.399000+07:00,loc_3353
-6.1492385,106.8216115,2024-11-25 09:43:27.200000+07:00,loc_3361
-6.1492242,106.8217122,2024-11-25 09:43:28+07:00,loc_3369
-6.1492117,106.8218005,2024-11-25 09:43:28.700000+07:00,loc_3376
-6.149192,106.8165544,2024-11-25 09:41:26.299000+07:00,loc_2152
-6.1491069,106.8168174,2024-11-25 09:42:30.399000+07:00,loc_2793
-6.1491985,106.8218881,2024-11-25 09:43:29.399000+07:00,loc_3383
-6.1491967,106.8219006,2024-11-25 09:43:29.500000+07:00,loc_3384
-6.1491821,106.8220006,2024-11-25 09:43:30.299000+07:00,loc_3392
-6.149166,106.8221119,2024-11-25 09:43:31.200000+07:00,loc_3401
-6.1491512,106.8222093,2024-11-25 09:43:32+07:00,loc_3409
-6.1491365,106.8223057,2024-11-25 09:43:32.799000+07:00,loc_3417
-6.1491224,106.8224005,2024-11-25 09:43:33.600000+07:00,loc_3425
-6.1491067,106.8225054,2024-11-25 09:43:34.500000+07:00,loc_3434
-6.1490988,106.8165332,2024-11-25 09:41:27.399000+07:00,loc_2163
-6.149002,106.8167943,2024-11-25 09:42:29.299000+07:00,loc_2782
-6.1490318,106.8168006,2024-11-25 09:42:29.600000+07:00,loc_2785
-6.1490995,106.8225517,2024-11-25 09:43:34.899000+07:00,loc_3438
-6.1490896,106.8226096,2024-11-25 09:43:35.399000+07:00,loc_3443
-6.1490748,106.822704,2024-11-25 09:43:36.200000+07:00,loc_3451
-6.1490581,106.8228122,2024-11-25 09:43:37.100000+07:00,loc_3460
-6.1490425,106.8229089,2024-11-25 09:43:37.899000+07:00,loc_3468
-6.1490276,106.8230062,2024-11-25 09:43:38.700000+07:00,loc_3476
-6.1490142,106.8231034,2024-11-25 09:43:39.500000+07:00,loc_3484
-6.1490025,106.8232012,2024-11-25 09:43:40.299000+07:00,loc_3492
-6.1489592,106.8164978,2024-11-25 09:41:29+07:00,loc_2179
-6.1489935,106.8165066,2024-11-25 09:41:28.600000+07:00,loc_2175
-6.1489081,106.8167684,2024-11-25 09:42:28.299000+07:00,loc_2772
-6.1489997,106.8232257,2024-11-25 09:43:40.500000+07:00,loc_3494
-6.14899,106.8233099,2024-11-25 09:43:41.200000+07:00,loc_3501
-6.1489789,106.8234056,2024-11-25 09:43:42+07:00,loc_3509
-6.1489669,106.8235111,2024-11-25 09:43:42.899000+07:00,loc_3518
-6.1489566,106.8236036,2024-11-25 09:43:43.700000+07:00,loc_3526
-6.1489438,106.8237054,2024-11-25 09:43:44.600000+07:00,loc_3535
-6.1489316,106.8238068,2024-11-25 09:43:45.500000+07:00,loc_3544
-6.1489211,106.8239085,2024-11-25 09:43:46.399000+07:00,loc_3553
-6.1489119,106.8240085,2024-11-25 09:43:47.299000+07:00,loc_3562
-6.148902,106.8241055,2024-11-25 09:43:48.200000+07:00,loc_3571
-6.1488991,106.8164828,2024-11-25 09:41:29.700000+07:00,loc_2186
-6.1488048,106.8167342,2024-11-25 09:42:27.200000+07:00,loc_2761
-6.1488996,106.8241263,2024-11-25 09:43:48.399000+07:00,loc_3573
-6.1488899,106.824207,2024-11-25 09:43:49.200000+07:00,loc_3581
-6.1488792,106.8243033,2024-11-25 09:43:50.299000+07:00,loc_3592
-6.1488652,106.824402,2024-11-25 09:43:51.600000+07:00,loc_3605
-6.1488455,106.8245057,2024-11-25 09:43:52.899000+07:00,loc_3618
-6.148828,106.824604,2024-11-25 09:43:54+07:00,loc_3629
-6.1488113,106.8247009,2024-11-25 09:43:55+07:00,loc_3639
-6.1488021,106.8340596,2024-11-25 09:45:44.399000+07:00,loc_4733
-6.1488142,106.8341049,2024-11-25 09:45:45.100000+07:00,loc_4740
-6.1488302,106.8342032,2024-11-25 09:45:46.600000+07:00,loc_4755
-6.1488169,106.8343058,2024-11-25 09:45:48.200000+07:00,loc_4771
-6.1487981,106.8164549,2024-11-25 09:41:30.799000+07:00,loc_2197
-6.1487071,106.8167041,2024-11-25 09:42:26.200000+07:00,loc_2751
-6.1487993,106.8247727,2024-11-25 09:43:55.700000+07:00,loc_3646
-6.1487945,106.8248043,2024-11-25 09:43:56+07:00,loc_3649
-6.148779,106.82491,2024-11-25 09:43:57+07:00,loc_3659
-6.1487667,106.8250047,2024-11-25 09:43:57.899000+07:00,loc_3668
-6.1487537,106.8251059,2024-11-25 09:43:58.899000+07:00,loc_3678
-6.1487392,106.8252091,2024-11-25 09:44:00+07:00,loc_3689
-6.1487261,106.8253037,2024-11-25 09:44:01.100000+07:00,loc_3700
-6.148716,106.8254069,2024-11-25 09:44:02.299000+07:00,loc_3712
-6.1487039,106.8255077,2024-11-25 09:44:03.500000+07:00,loc_3724
-6.148702,106.833698,2024-11-25 09:45:39.899000+07:00,loc_4688
-6.1487045,106.8337076,2024-11-25 09:45:40+07:00,loc_4689
-6.1487328,106.8338089,2024-11-25 09:45:41.100000+07:00,loc_4700
-6.1487585,106.8339029,2024-11-25 09:45:42.200000+07:00,loc_4711
-6.1487864,106.8340057,2024-11-25 09:45:43.600000+07:00,loc_4725
-6.1487994,106.8343597,2024-11-25 09:45:49.100000+07:00,loc_4780
-6.148782,106.8344023,2024-11-25 09:45:49.899000+07:00,loc_4788
-6.1486955,106.8164295,2024-11-25 09:41:31.799000+07:00,loc_2207
-6.1486041,106.816677,2024-11-25 09:42:25.200000+07:00,loc_2741
-6.1486971,106.8167011,2024-11-25 09:42:26.100000+07:00,loc_2750
-6.1486995,106.8255312,2024-11-25 09:44:03.799000+07:00,loc_3727
-6.1486854,106.825603,2024-11-25 09:44:04.700000+07:00,loc_3736
-6.1486625,106.8257074,2024-11-25 09:44:06+07:00,loc_3749
-6.1486402,106.8258058,2024-11-25 09:44:07.200000+07:00,loc_3761
-6.1486235,106.825909,2024-11-25 09:44:08.399000+07:00,loc_3773
-6.1486128,106.8260082,2024-11-25 09:44:09.500000+07:00,loc_3784
-6.1486004,106.8333539,2024-11-25 09:45:36.399000+07:00,loc_4653
-6.1486163,106.8334042,2024-11-25 09:45:36.899000+07:00,loc_4658
-6.1486482,106.833503,2024-11-25 09:45:37.899000+07:00,loc_4668
-6.1486782,106.83361,2024-11-25 09:45:39+07:00,loc_4679
-6.1486985,106.8344783,2024-11-25 09:45:52.100000+07:00,loc_4810
-6.148553,106.8163979,2024-11-25 09:41:33.100000+07:00,loc_2220
-6.148597,106.8164071,2024-11-25 09:41:32.700000+07:00,loc_2216
-6.14851,106.816655,2024-11-25 09:42:24.299000+07:00,loc_2732
-6.1485995,106.826101,2024-11-25 09:44:10.500000+07:00,loc_3794
-6.1485772,106.8262022,2024-11-25 09:44:11.600000+07:00,loc_3805
-6.1485522,106.826307,2024-11-25 09:44:12.799000+07:00,loc_3817
-6.1485288,106.8264074,2024-11-25 09:44:14+07:00,loc_3829
-6.1485047,106.8265023,2024-11-25 09:44:15.200000+07:00,loc_3841
-6.1485009,106.8330305,2024-11-25 09:45:33.299000+07:00,loc_4622
-6.1485228,106.833103,2024-11-25 09:45:34+07:00,loc_4629
-6.148555,106.8332093,2024-11-25 09:45:35+07:00,loc_4639
-6.1485843,106.8333032,2024-11-25 09:45:35.899000+07:00,loc_4648
-6.1485932,106.834486,2024-11-25 09:45:53.700000+07:00,loc_4826
-6.148498,106.8163866,2024-11-25 09:41:33.600000+07:00,loc_2225
-6.148405,106.8166339,2024-11-25 09:42:23.299000+07:00,loc_2722
-6.1484986,106.8265251,2024-11-25 09:44:15.500000+07:00,loc_3844
-6.148479,106.826602,2024-11-25 09:44:16.600000+07:00,loc_3855
-6.1484583,106.8267031,2024-11-25 09:44:18.299000+07:00,loc_3872
-6.1484454,106.8268009,2024-11-25 09:44:19.899000+07:00,loc_3888
-6.148432,106.8269009,2024-11-25 09:44:21.700000+07:00,loc_3906
-6.1484197,106.8270063,2024-11-25 09:44:23.600000+07:00,loc_3925
-6.1484177,106.8271046,2024-11-25 09:44:25+07:00,loc_3939
-6.1484119,106.8272081,2024-11-25 09:44:26.200000+07:00,loc_3951
-6.1484028,106.8273044,2024-11-25 09:44:27.200000+07:00,loc_3961
-6.148401,106.8326891,2024-11-25 09:45:29.799000+07:00,loc_4587
-6.1484065,106.8327059,2024-11-25 09:45:30+07:00,loc_4589
-6.148437,106.8328066,2024-11-25 09:45:31.100000+07:00,loc_4600
-6.1484652,106.832906,2024-11-25 09:45:32.100000+07:00,loc_4610
-6.1484949,106.8330096,2024-11-25 09:45:33.100000+07:00,loc_4620
-6.1484964,106.8344656,2024-11-25 09:45:54.899000+07:00,loc_4838
-6.1483915,106.8163651,2024-11-25 09:41:34.600000+07:00,loc_2235
-6.1483018,106.8166141,2024-11-25 09:42:22.299000+07:00,loc_2712
-6.1483997,106.827335,2024-11-25 09:44:27.500000+07:00,loc_3964
-6.1483917,106.8274083,2024-11-25 09:44:28.200000+07:00,loc_3971
-6.1483789,106.8275052,2024-11-25 09:44:29.100000+07:00,loc_3980
-6.148365,106.8276006,2024-11-25 09:44:30+07:00,loc_3989
-6.1483509,106.8277032,2024-11-25 09:44:31+07:00,loc_3999
-6.1483368,106.8278037,2024-11-25 09:44:32+07:00,loc_4009
-6.1483225,106.8279065,2024-11-25 09:44:33.100000+07:00,loc_4020
-6.1483082,106.8280077,2024-11-25 09:44:34.299000+07:00,loc_4032
-6.1483003,106.831576,2024-11-25 09:45:14+07:00,loc_4429
-6.1483146,106.8316075,2024-11-25 09:45:14.399000+07:00,loc_4433
-6.1483533,106.8317048,2024-11-25 09:45:15.700000+07:00,loc_4446
-6.1483752,106.8318024,2024-11-25 09:45:17.100000+07:00,loc_4460
-6.1483671,106.8319054,2024-11-25 09:45:18.600000+07:00,loc_4475
-6.1483377,106.8320028,2024-11-25 09:45:20.100000+07:00,loc_4490
-6.1483068,106.8321053,2024-11-25 09:45:21.600000+07:00,loc_4505
-6.1483007,106.8322053,2024-11-25 09:45:22.899000+07:00,loc_4518
-6.1483119,106.8323029,2024-11-25 09:45:24.200000+07:00,loc_4531
-6.1483223,106.8324017,2024-11-25 09:45:25.700000+07:00,loc_4546
-6.1483413,106.8325011,2024-11-25 09:45:27.299000+07:00,loc_4562
-6.1483722,106.8326008,2024-11-25 09:45:28.700000+07:00,loc_4576
-6.1483972,106.8344368,2024-11-25 09:45:56+07:00,loc_4849
-6.1482948,106.816345,2024-11-25 09:41:35.500000+07:00,loc_2244
-6.1482014,106.8165967,2024-11-25 09:42:21.299000+07:00,loc_2702
-6.1482212,106.8166001,2024-11-25 09:42:21.500000+07:00,loc_2704
-6.1482994,106.8280631,2024-11-25 09:44:35+07:00,loc_4039
-6.1482933,106.8281014,2024-11-25 09:44:35.500000+07:00,loc_4044
-6.1482757,106.8282065,2024-11-25 09:44:37+07:00,loc_4059
-6.1482584,106.8283044,2024-11-25 09:44:38.600000+07:00,loc_4075
-6.1482446,106.8284001,2024-11-25 09:44:40.799000+07:00,loc_4097
-6.1482274,106.8285017,2024-11-25 09:44:43+07:00,loc_4119
-6.1482045,106.8313847,2024-11-25 09:45:11.700000+07:00,loc_4406
-6.1482143,106.8314014,2024-11-25 09:45:11.899000+07:00,loc_4408
-6.1482639,106.8315041,2024-11-25 09:45:13.100000+07:00,loc_4420
-6.1483,106.8321895,2024-11-25 09:45:22.700000+07:00,loc_4516
-6.1482783,106.8343995,2024-11-25 09:45:57.200000+07:00,loc_4861
-6.148299,106.8344057,2024-11-25 09:45:57+07:00,loc_4859
-6.1481977,106.8163216,2024-11-25 09:41:36.399000+07:00,loc_2253
-6.1481024,106.8165783,2024-11-25 09:42:20.299000+07:00,loc_2692
-6.1481984,106.8285995,2024-11-25 09:44:44.500000+07:00,loc_4134
-6.1481965,106.8286072,2024-11-25 09:44:44.600000+07:00,loc_4135
-6.1481716,106.8287081,2024-11-25 09:44:45.799000+07:00,loc_4147
-6.1481518,106.8288036,2024-11-25 09:44:46.799000+07:00,loc_4157
-6.1481296,106.8289066,2024-11-25 09:44:47.799000+07:00,loc_4167
-6.1481098,106.8290037,2024-11-25 09:44:48.700000+07:00,loc_4176
-6.1481037,106.8311867,2024-11-25 09:45:09.500000+07:00,loc_4384
-6.1481134,106.8312055,2024-11-25 09:45:09.700000+07:00,loc_4386
-6.1481649,106.8313061,2024-11-25 09:45:10.799000+07:00,loc_4397
