latitude,longitude,time,id
-6.1479035,106.8307407,2024-11-25 09:45:04.799000+07:00,loc_4337
-6.1479062,106.8307507,2024-11-25 09:45:04.899000+07:00,loc_4338
-6.147909,106.8307605,2024-11-25 09:45:05+07:00,loc_4339
-6.1479118,106.8307704,2024-11-25 09:45:05.100000+07:00,loc_4340
-6.1479149,106.8307801,2024-11-25 09:45:05.200000+07:00,loc_4341
-6.147918,106.8307899,2024-11-25 09:45:05.299000+07:00,loc_4342
-6.1479213,106.8307996,2024-11-25 09:45:05.399000+07:00,loc_4343
-6.1479248,106.8308093,2024-11-25 09:45:05.500000+07:00,loc_4344
-6.1479285,106.8308188,2024-11-25 09:45:05.600000+07:00,loc_4345
-6.147932,106.8308284,2024-11-25 09:45:05.700000+07:00,loc_4346
-6.1479358,106.830838,2024-11-25 09:45:05.799000+07:00,loc_4347
-6.1479395,106.8308476,2024-11-25 09:45:05.899000+07:00,loc_4348
-6.1479435,106.830857,2024-11-25 09:45:06+07:00,loc_4349
-6.1479476,106.8308665,2024-11-25 09:45:06.100000+07:00,loc_4350
-6.1479518,106.830876,2024-11-25 09:45:06.200000+07:00,loc_4351
-6.147956,106.8308853,2024-11-25 09:45:06.299000+07:00,loc_4352
-6.1479603,106.8308946,2024-11-25 09:45:06.399000+07:00,loc_4353
-6.1479647,106.8309039,2024-11-25 09:45:06.500000+07:00,loc_4354
-6.1479691,106.8309132,2024-11-25 09:45:06.600000+07:00,loc_4355
-6.1479734,106.8309227,2024-11-25 09:45:06.700000+07:00,loc_4356
-6.1479779,106.830932,2024-11-25 09:45:06.799000+07:00,loc_4357
-6.1479824,106.8309413,2024-11-25 09:45:06.899000+07:00,loc_4358
-6.1479868,106.8309509,2024-11-25 09:45:07+07:00,loc_4359
-6.1479914,106.8309601,2024-11-25 09:45:07.100000+07:00,loc_4360
-6.1479959,106.8309696,2024-11-25 09:45:07.200000+07:00,loc_4361
-6.1480005,106.8309789,2024-11-25 09:45:07.299000+07:00,loc_4362
-6.1480053,106.8309882,2024-11-25 09:45:07.399000+07:00,loc_4363
-6.1480101,106.8309973,2024-11-25 09:45:07.500000+07:00,loc_4364
-6.1480146,106.8310068,2024-11-25 09:45:07.600000+07:00,loc_4365
-6.1480195,106.831016,2024-11-25 09:45:07.700000+07:00,loc_4366
-6.1480241,106.8310254,2024-11-25 09:45:07.799000+07:00,loc_4367
-6.1480288,106.8310348,2024-11-25 09:45:07.899000+07:00,loc_4368
-6.1480335,106.8310441,2024-11-25 09:45:08+07:00,loc_4369
-6.148038,106.8310538,2024-11-25 09:45:08.100000+07:00,loc_4370
-6.1480428,106.8310633,2024-11-25 09:45:08.200000+07:00,loc_4371
-6.1480476,106.8310727,2024-11-25 09:45:08.299000+07:00,loc_4372
-6.1480522,106.8310821,2024-11-25 09:45:08.399000+07:00,loc_4373
-6.1480567,106.8310918,2024-11-25 09:45:08.500000+07:00,loc_4374
-6.1480615,106.831101,2024-11-25 09:45:08.600000+07:00,loc_4375
-6.148066,106.8311107,2024-11-25 09:45:08.700000+07:00,loc_4376
-6.1480707,106.8311203,2024-11-25 09:45:08.799000+07:00,loc_4377
-6.1480757,106.8311296,2024-11-25 09:45:08.899000+07:00,loc_4378
-6.1480806,106.8311389,2024-11-25 09:45:09+07:00,loc_4379
-6.1480853,106.8311484,2024-11-25 09:45:09.100000+07:00,loc_4380
-6.1480898,106.8311579,2024-11-25 09:45:09.200000+07:00,loc_4381
-6.1480942,106.8311677,2024-11-25 09:45:09.299000+07:00,loc_4382
-6.148099,106.8311772,2024-11-25 09:45:09.399000+07:00,loc_4383
-6.1481037,106.8311867,2024-11-25 09:45:09.500000+07:00,loc_4384
-6.1481085,106.8311961,2024-11-25 09:45:09.600000+07:00,loc_4385
-6.1481134,106.8312055,2024-11-25 09:45:09.700000+07:00,loc_4386
-6.1481181,106.8312149,2024-11-25 09:45:09.799000+07:00,loc_4387
-6.1481229,106.8312241,2024-11-25 09:45:09.899000+07:00,loc_4388
-6.1481278,106.8312335,2024-11-25 09:45:10+07:00,loc_4389
-6.1481327,106.8312427,2024-11-25 09:45:10.100000+07:00,loc_4390
-6.1481374,106.831252,2024-11-25 09:45:10.200000+07:00,loc_4391
-6.148142,106.8312611,2024-11-25 09:45:10.299000+07:00,loc_4392
-6.1481468,106.8312702,2024-11-25 09:45:10.399000+07:00,loc_4393
-6.1481515,106.8312791,2024-11-25 09:45:10.500000+07:00,loc_4394
-6.1481558,106.8312885,2024-11-25 09:45:10.600000+07:00,loc_4395
-6.1481604,106.8312971,2024-11-25 09:45:10.700000+07:00,loc_4396
-6.1481649,106.8313061,2024-11-25 09:45:10.799000+07:00,loc_4397
-6.1481696,106.8313147,2024-11-25 09:45:10.899000+07:00,loc_4398
-6.1481741,106.8313235,2024-11-25 09:45:11+07:00,loc_4399
-6.1481788,106.8313321,2024-11-25 09:45:11.100000+07:00,loc_4400
-6.1481834,106.8313409,2024-11-25 09:45:11.200000+07:00,loc_4401
-6.1481873,106.8313501,2024-11-25 09:45:11.299000+07:00,loc_4402
-6.1481916,106.8313588,2024-11-25 09:45:11.399000+07:00,loc_4403
-6.1481959,106.8313674,2024-11-25 09:45:11.500000+07:00,loc_4404
-6.1482,106.8313761,2024-11-25 09:45:11.600000+07:00,loc_4405
-6.1482045,106.8313847,2024-11-25 09:45:11.700000+07:00,loc_4406
-6.1482095,106.8313932,2024-11-25 09:45:11.799000+07:00,loc_4407
-6.1482143,106.8314014,2024-11-25 09:45:11.899000+07:00,loc_4408
-6.1482184,106.8314101,2024-11-25 09:45:12+07:00,loc_4409
-6.1482226,106.8314186,2024-11-25 09:45:12.100000+07:00,loc_4410
-6.1482267,106.8314273,2024-11-25 09:45:12.200000+07:00,loc_4411
-6.1482314,106.8314358,2024-11-25 09:45:12.299000+07:00,loc_4412
-6.1482353,106.8314446,2024-11-25 09:45:12.399000+07:00,loc_4413
-6.1482402,106.831453,2024-11-25 09:45:12.500000+07:00,loc_4414
-6.1482441,106.8314616,2024-11-25 09:45:12.600000+07:00,loc_4415
-6.1482484,106.8314701,2024-11-25 09:45:12.700000+07:00,loc_4416
-6.1482523,106.8314788,2024-11-25 09:45:12.799000+07:00,loc_4417
-6.1482561,106.8314873,2024-11-25 09:45:12.899000+07:00,loc_4418
-6.1482603,106.8314955,2024-11-25 09:45:13+07:00,loc_4419
-6.1482639,106.8315041,2024-11-25 09:45:13.100000+07:00,loc_4420
-6.1482679,106.8315122,2024-11-25 09:45:13.200000+07:00,loc_4421
-6.148272,106.8315203,2024-11-25 09:45:13.299000+07:00,loc_4422
-6.1482762,106.8315283,2024-11-25 09:45:13.399000+07:00,loc_4423
-6.1482799,106.8315366,2024-11-25 09:45:13.500000+07:00,loc_4424
-6.1482838,106.8315448,2024-11-25 09:45:13.600000+07:00,loc_4425
-6.1482884,106.8315526,2024-11-25 09:45:13.700000+07:00,loc_4426
-6.1482925,106.8315604,2024-11-25 09:45:13.799000+07:00,loc_4427
-6.1482964,106.8315683,2024-11-25 09:45:13.899000+07:00,loc_4428
-6.1483003,106.831576,2024-11-25 09:45:14+07:00,loc_4429
-6.1483041,106.831584,2024-11-25 09:45:14.100000+07:00,loc_4430
-6.1483075,106.8315917,2024-11-25 09:45:14.200000+07:00,loc_4431
-6.1483113,106.8315995,2024-11-25 09:45:14.299000+07:00,loc_4432
-6.1483146,106.8316075,2024-11-25 09:45:14.399000+07:00,loc_4433
-6.1483181,106.8316152,2024-11-25 09:45:14.500000+07:00,loc_4434
-6.1483215,106.8316229,2024-11-25 09:45:14.600000+07:00,loc_4435
-6.1483249,106.8316304,2024-11-25 09:45:14.700000+07:00,loc_4436
-6.1483277,106.8316381,2024-11-25 09:45:14.799000+07:00,loc_4437
-6.1483311,106.8316454,2024-11-25 09:45:14.899000+07:00,loc_4438
-6.1483338,106.8316529,2024-11-25 09:45:15+07:00,loc_4439
-6.1483371,106.8316601,2024-11-25 09:45:15.100000+07:00,loc_4440
-6.1483397,106.8316677,2024-11-25 09:45:15.200000+07:00,loc_4441
-6.1483426,106.8316753,2024-11-25 09:45:15.299000+07:00,loc_4442
-6.1483454,106.8316827,2024-11-25 09:45:15.399000+07:00,loc_4443
-6.1483482,106.8316901,2024-11-25 09:45:15.500000+07:00,loc_4444
-6.1483509,106.8316974,2024-11-25 09:45:15.600000+07:00,loc_4445
-6.1483533,106.8317048,2024-11-25 09:45:15.700000+07:00,loc_4446
-6.1483557,106.8317121,2024-11-25 09:45:15.799000+07:00,loc_4447
-6.1483582,106.831719,2024-11-25 09:45:15.899000+07:00,loc_4448
-6.1483607,106.8317262,2024-11-25 09:45:16+07:00,loc_4449
-6.148363,106.8317331,2024-11-25 09:45:16.100000+07:00,loc_4450
-6.1483646,106.83174,2024-11-25 09:45:16.200000+07:00,loc_4451
-6.1483667,106.831747,2024-11-25 09:45:16.299000+07:00,loc_4452
-6.1483682,106.8317541,2024-11-25 09:45:16.399000+07:00,loc_4453
-6.1483698,106.831761,2024-11-25 09:45:16.500000+07:00,loc_4454
-6.1483711,106.831768,2024-11-25 09:45:16.600000+07:00,loc_4455
-6.1483719,106.831775,2024-11-25 09:45:16.700000+07:00,loc_4456
-6.148373,106.831782,2024-11-25 09:45:16.799000+07:00,loc_4457
-6.1483739,106.8317888,2024-11-25 09:45:16.899000+07:00,loc_4458
-6.1483744,106.8317955,2024-11-25 09:45:17+07:00,loc_4459
-6.1483752,106.8318024,2024-11-25 09:45:17.100000+07:00,loc_4460
-6.1483754,106.8318092,2024-11-25 09:45:17.200000+07:00,loc_4461
-6.148376,106.8318163,2024-11-25 09:45:17.299000+07:00,loc_4462
-6.148376,106.8318232,2024-11-25 09:45:17.399000+07:00,loc_4463
-6.1483757,106.83183,2024-11-25 09:45:17.500000+07:00,loc_4464
-6.1483755,106.8318368,2024-11-25 09:45:17.600000+07:00,loc_4465
-6.1483753,106.8318439,2024-11-25 09:45:17.700000+07:00,loc_4466
-6.1483751,106.8318509,2024-11-25 09:45:17.799000+07:00,loc_4467
-6.1483743,106.8318575,2024-11-25 09:45:17.899000+07:00,loc_4468
-6.1483739,106.8318646,2024-11-25 09:45:18+07:00,loc_4469
-6.1483731,106.8318713,2024-11-25 09:45:18.100000+07:00,loc_4470
-6.1483721,106.8318782,2024-11-25 09:45:18.200000+07:00,loc_4471
-6.148371,106.831885,2024-11-25 09:45:18.299000+07:00,loc_4472
-6.1483697,106.8318918,2024-11-25 09:45:18.399000+07:00,loc_4473
-6.1483684,106.8318986,2024-11-25 09:45:18.500000+07:00,loc_4474
-6.1483671,106.8319054,2024-11-25 09:45:18.600000+07:00,loc_4475
-6.1483657,106.8319121,2024-11-25 09:45:18.700000+07:00,loc_4476
-6.1483642,106.8319189,2024-11-25 09:45:18.799000+07:00,loc_4477
-6.1483624,106.8319255,2024-11-25 09:45:18.899000+07:00,loc_4478
-6.1483608,106.8319323,2024-11-25 09:45:19+07:00,loc_4479
-6.1483589,106.8319389,2024-11-25 09:45:19.100000+07:00,loc_4480
-6.1483569,106.8319455,2024-11-25 09:45:19.200000+07:00,loc_4481
-6.1483549,106.8319519,2024-11-25 09:45:19.299000+07:00,loc_4482
-6.1483528,106.8319584,2024-11-25 09:45:19.399000+07:00,loc_4483
-6.1483507,106.8319647,2024-11-25 09:45:19.500000+07:00,loc_4484
-6.1483487,106.8319711,2024-11-25 09:45:19.600000+07:00,loc_4485
-6.1483463,106.8319773,2024-11-25 09:45:19.700000+07:00,loc_4486
-6.1483443,106.8319837,2024-11-25 09:45:19.799000+07:00,loc_4487
-6.1483421,106.8319899,2024-11-25 09:45:19.899000+07:00,loc_4488
-6.14834,106.8319965,2024-11-25 09:45:20+07:00,loc_4489
-6.1483377,106.8320028,2024-11-25 09:45:20.100000+07:00,loc_4490
-6.1483354,106.8320093,2024-11-25 09:45:20.200000+07:00,loc_4491
-6.1483331,106.8320159,2024-11-25 09:45:20.299000+07:00,loc_4492
-6.1483307,106.8320223,2024-11-25 09:45:20.399000+07:00,loc_4493
-6.1483283,106.832029,2024-11-25 09:45:20.500000+07:00,loc_4494
-6.1483261,106.8320358,2024-11-25 09:45:20.600000+07:00,loc_4495
-6.1483237,106.8320425,2024-11-25 09:45:20.700000+07:00,loc_4496
-6.1483215,106.8320491,2024-11-25 09:45:20.799000+07:00,loc_4497
-6.1483193,106.832056,2024-11-25 09:45:20.899000+07:00,loc_4498
-6.1483172,106.8320628,2024-11-25 09:45:21+07:00,loc_4499
-6.1483152,106.8320696,2024-11-25 09:45:21.100000+07:00,loc_4500
-6.1483134,106.8320766,2024-11-25 09:45:21.200000+07:00,loc_4501
-6.1483115,106.8320835,2024-11-25 09:45:21.299000+07:00,loc_4502
-6.1483098,106.8320908,2024-11-25 09:45:21.399000+07:00,loc_4503
-6.1483083,106.8320979,2024-11-25 09:45:21.500000+07:00,loc_4504
-6.1483068,106.8321053,2024-11-25 09:45:21.600000+07:00,loc_4505
-6.1483056,106.832113,2024-11-25 09:45:21.700000+07:00,loc_4506
-6.1483045,106.8321204,2024-11-25 09:45:21.799000+07:00,loc_4507
-6.1483038,106.832128,2024-11-25 09:45:21.899000+07:00,loc_4508
-6.1483029,106.8321355,2024-11-25 09:45:22+07:00,loc_4509
-6.1483023,106.8321432,2024-11-25 09:45:22.100000+07:00,loc_4510
-6.1483016,106.8321508,2024-11-25 09:45:22.200000+07:00,loc_4511
-6.1483012,106.8321582,2024-11-25 09:45:22.299000+07:00,loc_4512
-6.1483007,106.8321662,2024-11-25 09:45:22.399000+07:00,loc_4513
-6.1483005,106.832174,2024-11-25 09:45:22.500000+07:00,loc_4514
-6.1483002,106.8321817,2024-11-25 09:45:22.600000+07:00,loc_4515
-6.1483,106.8321895,2024-11-25 09:45:22.700000+07:00,loc_4516
-6.1483004,106.8321973,2024-11-25 09:45:22.799000+07:00,loc_4517
-6.1483007,106.8322053,2024-11-25 09:45:22.899000+07:00,loc_4518
-6.1483012,106.832213,2024-11-25 09:45:23+07:00,loc_4519
-6.1483018,106.8322209,2024-11-25 09:45:23.100000+07:00,loc_4520
-6.1483022,106.8322287,2024-11-25 09:45:23.200000+07:00,loc_4521
-6.1483022,106.8322364,2024-11-25 09:45:23.299000+07:00,loc_4522
-6.1483033,106.832244,2024-11-25 09:45:23.399000+07:00,loc_4523
-6.1483049,106.8322517,2024-11-25 09:45:23.500000+07:00,loc_4524
-6.1483054,106.8322594,2024-11-25 09:45:23.600000+07:00,loc_4525
-6.1483059,106.8322659,2024-11-25 09:45:23.700000+07:00,loc_4526
-6.1483066,106.8322733,2024-11-25 09:45:23.799000+07:00,loc_4527
-6.1483078,106.8322813,2024-11-25 09:45:23.899000+07:00,loc_4528
-6.1483095,106.8322887,2024-11-25 09:45:24+07:00,loc_4529
-6.1483113,106.8322962,2024-11-25 09:45:24.100000+07:00,loc_4530
-6.1483119,106.8323029,2024-11-25 09:45:24.200000+07:00,loc_4531
-6.1483123,106.8323095,2024-11-25 09:45:24.299000+07:00,loc_4532
-6.1483132,106.8323171,2024-11-25 09:45:24.399000+07:00,loc_4533
-6.1483139,106.8323235,2024-11-25 09:45:24.500000+07:00,loc_4534
-6.1483147,106.8323311,2024-11-25 09:45:24.600000+07:00,loc_4535
-6.1483154,106.8323384,2024-11-25 09:45:24.700000+07:00,loc_4536
-6.1483158,106.8323454,2024-11-25 09:45:24.799000+07:00,loc_4537
-6.1483165,106.8323519,2024-11-25 09:45:24.899000+07:00,loc_4538
-6.1483176,106.8323589,2024-11-25 09:45:25+07:00,loc_4539
-6.1483183,106.8323651,2024-11-25 09:45:25.100000+07:00,loc_4540
-6.1483188,106.8323712,2024-11-25 09:45:25.200000+07:00,loc_4541
-6.1483194,106.8323772,2024-11-25 09:45:25.299000+07:00,loc_4542
-6.1483202,106.8323835,2024-11-25 09:45:25.399000+07:00,loc_4543
-6.1483208,106.8323897,2024-11-25 09:45:25.500000+07:00,loc_4544
-6.1483216,106.8323959,2024-11-25 09:45:25.600000+07:00,loc_4545
-6.1483223,106.8324017,2024-11-25 09:45:25.700000+07:00,loc_4546
-6.1483232,106.8324077,2024-11-25 09:45:25.799000+07:00,loc_4547
-6.148324,106.8324136,2024-11-25 09:45:25.899000+07:00,loc_4548
-6.148325,106.8324194,2024-11-25 09:45:26+07:00,loc_4549
-6.148326,106.8324254,2024-11-25 09:45:26.100000+07:00,loc_4550
-6.1483268,106.8324314,2024-11-25 09:45:26.200000+07:00,loc_4551
-6.1483279,106.8324373,2024-11-25 09:45:26.299000+07:00,loc_4552
-6.1483289,106.8324437,2024-11-25 09:45:26.399000+07:00,loc_4553
-6.1483303,106.8324498,2024-11-25 09:45:26.500000+07:00,loc_4554
-6.1483313,106.8324561,2024-11-25 09:45:26.600000+07:00,loc_4555
-6.1483325,106.8324623,2024-11-25 09:45:26.700000+07:00,loc_4556
-6.1483337,106.8324686,2024-11-25 09:45:26.799000+07:00,loc_4557
-6.1483351,106.8324751,2024-11-25 09:45:26.899000+07:00,loc_4558
-6.1483365,106.8324815,2024-11-25 09:45:27+07:00,loc_4559
-6.1483381,106.8324879,2024-11-25 09:45:27.100000+07:00,loc_4560
-6.1483394,106.8324945,2024-11-25 09:45:27.200000+07:00,loc_4561
-6.1483413,106.8325011,2024-11-25 09:45:27.299000+07:00,loc_4562
-6.148343,106.8325078,2024-11-25 09:45:27.399000+07:00,loc_4563
-6.1483448,106.8325145,2024-11-25 09:45:27.500000+07:00,loc_4564
-6.1483467,106.8325214,2024-11-25 09:45:27.600000+07:00,loc_4565
-6.1483486,106.8325284,2024-11-25 09:45:27.700000+07:00,loc_4566
-6.1483505,106.8325353,2024-11-25 09:45:27.799000+07:00,loc_4567
-6.1483529,106.8325421,2024-11-25 09:45:27.899000+07:00,loc_4568
-6.1483551,106.8325493,2024-11-25 09:45:28+07:00,loc_4569
-6.1483571,106.8325562,2024-11-25 09:45:28.100000+07:00,loc_4570
-6.1483597,106.8325633,2024-11-25 09:45:28.200000+07:00,loc_4571
-6.148362,106.8325706,2024-11-25 09:45:28.299000+07:00,loc_4572
-6.1483645,106.832578,2024-11-25 09:45:28.399000+07:00,loc_4573
-6.1483671,106.8325853,2024-11-25 09:45:28.500000+07:00,loc_4574
-6.1483696,106.832593,2024-11-25 09:45:28.600000+07:00,loc_4575
-6.1483722,106.8326008,2024-11-25 09:45:28.700000+07:00,loc_4576
-6.148375,106.8326084,2024-11-25 09:45:28.799000+07:00,loc_4577
-6.1483776,106.832616,2024-11-25 09:45:28.899000+07:00,loc_4578
-6.1483802,106.8326239,2024-11-25 09:45:29+07:00,loc_4579
-6.1483828,106.8326319,2024-11-25 09:45:29.100000+07:00,loc_4580
-6.1483853,106.8326398,2024-11-25 09:45:29.200000+07:00,loc_4581
-6.1483882,106.832648,2024-11-25 09:45:29.299000+07:00,loc_4582
-6.1483909,106.8326563,2024-11-25 09:45:29.399000+07:00,loc_4583
-6.1483929,106.8326642,2024-11-25 09:45:29.500000+07:00,loc_4584
-6.1483952,106.8326723,2024-11-25 09:45:29.600000+07:00,loc_4585
-6.1483975,106.8326809,2024-11-25 09:45:29.700000+07:00,loc_4586
-6.148401,106.8326891,2024-11-25 09:45:29.799000+07:00,loc_4587
-6.1484037,106.8326974,2024-11-25 09:45:29.899000+07:00,loc_4588
-6.1484065,106.8327059,2024-11-25 09:45:30+07:00,loc_4589
-6.1484095,106.8327145,2024-11-25 09:45:30.100000+07:00,loc_4590
-6.1484124,106.8327232,2024-11-25 09:45:30.200000+07:00,loc_4591
-6.1484151,106.8327321,2024-11-25 09:45:30.299000+07:00,loc_4592
-6.148418,106.8327412,2024-11-25 09:45:30.399000+07:00,loc_4593
-6.1484209,106.8327504,2024-11-25 09:45:30.500000+07:00,loc_4594
-6.1484236,106.8327597,2024-11-25 09:45:30.600000+07:00,loc_4595
-6.1484265,106.8327688,2024-11-25 09:45:30.700000+07:00,loc_4596
-6.148429,106.8327781,2024-11-25 09:45:30.799000+07:00,loc_4597
-6.1484317,106.8327875,2024-11-25 09:45:30.899000+07:00,loc_4598
-6.1484344,106.8327971,2024-11-25 09:45:31+07:00,loc_4599
-6.148437,106.8328066,2024-11-25 09:45:31.100000+07:00,loc_4600
-6.1484394,106.8328163,2024-11-25 09:45:31.200000+07:00,loc_4601
-6.148442,106.8328262,2024-11-25 09:45:31.299000+07:00,loc_4602
-6.1484449,106.8328361,2024-11-25 09:45:31.399000+07:00,loc_4603
-6.1484475,106.8328461,2024-11-25 09:45:31.500000+07:00,loc_4604
-6.1484503,106.8328561,2024-11-25 09:45:31.600000+07:00,loc_4605
-6.1484531,106.8328662,2024-11-25 09:45:31.700000+07:00,loc_4606
-6.1484559,106.8328762,2024-11-25 09:45:31.799000+07:00,loc_4607
-6.1484588,106.8328863,2024-11-25 09:45:31.899000+07:00,loc_4608
-6.148462,106.8328958,2024-11-25 09:45:32+07:00,loc_4609
-6.1484652,106.832906,2024-11-25 09:45:32.100000+07:00,loc_4610
-6.148468,106.8329162,2024-11-25 09:45:32.200000+07:00,loc_4611
-6.1484705,106.8329266,2024-11-25 09:45:32.299000+07:00,loc_4612
-6.1484737,106.8329366,2024-11-25 09:45:32.399000+07:00,loc_4613
-6.1484765,106.832947,2024-11-25 09:45:32.500000+07:00,loc_4614
-6.1484796,106.8329573,2024-11-25 09:45:32.600000+07:00,loc_4615
-6.1484826,106.8329679,2024-11-25 09:45:32.700000+07:00,loc_4616
-6.148486,106.8329784,2024-11-25 09:45:32.799000+07:00,loc_4617
-6.1484885,106.832989,2024-11-25 09:45:32.899000+07:00,loc_4618
-6.1484918,106.8329993,2024-11-25 09:45:33+07:00,loc_4619
-6.1484949,106.8330096,2024-11-25 09:45:33.100000+07:00,loc_4620
-6.1484979,106.8330203,2024-11-25 09:45:33.200000+07:00,loc_4621
-6.1485009,106.8330305,2024-11-25 09:45:33.299000+07:00,loc_4622
-6.1485041,106.8330407,2024-11-25 09:45:33.399000+07:00,loc_4623
-6.1485073,106.8330512,2024-11-25 09:45:33.500000+07:00,loc_4624
-6.1485106,106.8330616,2024-11-25 09:45:33.600000+07:00,loc_4625
-6.1485136,106.8330721,2024-11-25 09:45:33.700000+07:00,loc_4626
-6.1485167,106.8330822,2024-11-25 09:45:33.799000+07:00,loc_4627
-6.1485197,106.8330925,2024-11-25 09:45:33.899000+07:00,loc_4628
-6.1485228,106.833103,2024-11-25 09:45:34+07:00,loc_4629
-6.148526,106.8331137,2024-11-25 09:45:34.100000+07:00,loc_4630
-6.1485291,106.8331244,2024-11-25 09:45:34.200000+07:00,loc_4631
-6.1485324,106.8331351,2024-11-25 09:45:34.299000+07:00,loc_4632
-6.1485357,106.833146,2024-11-25 09:45:34.399000+07:00,loc_4633
-6.1485388,106.8331566,2024-11-25 09:45:34.500000+07:00,loc_4634
-6.1485422,106.8331671,2024-11-25 09:45:34.600000+07:00,loc_4635
-6.1485453,106.8331775,2024-11-25 09:45:34.700000+07:00,loc_4636
-6.1485488,106.8331883,2024-11-25 09:45:34.799000+07:00,loc_4637
-6.1485518,106.8331991,2024-11-25 09:45:34.899000+07:00,loc_4638
-6.148555,106.8332093,2024-11-25 09:45:35+07:00,loc_4639
-6.1485584,106.8332197,2024-11-25 09:45:35.100000+07:00,loc_4640
-6.1485615,106.8332302,2024-11-25 09:45:35.200000+07:00,loc_4641
-6.1485651,106.8332404,2024-11-25 09:45:35.299000+07:00,loc_4642
-6.1485682,106.833251,2024-11-25 09:45:35.399000+07:00,loc_4643
-6.1485715,106.8332614,2024-11-25 09:45:35.500000+07:00,loc_4644
-6.1485747,106.8332718,2024-11-25 09:45:35.600000+07:00,loc_4645
-6.1485778,106.8332822,2024-11-25 09:45:35.700000+07:00,loc_4646
-6.1485812,106.8332927,2024-11-25 09:45:35.799000+07:00,loc_4647
-6.1485843,106.8333032,2024-11-25 09:45:35.899000+07:00,loc_4648
-6.1485875,106.8333132,2024-11-25 09:45:36+07:00,loc_4649
-6.1485907,106.8333233,2024-11-25 09:45:36.100000+07:00,loc_4650
-6.1485936,106.8333336,2024-11-25 09:45:36.200000+07:00,loc_4651
-6.1485973,106.8333437,2024-11-25 09:45:36.299000+07:00,loc_4652
-6.1486004,106.8333539,2024-11-25 09:45:36.399000+07:00,loc_4653
-6.1486037,106.8333644,2024-11-25 09:45:36.500000+07:00,loc_4654
-6.1486067,106.8333743,2024-11-25 09:45:36.600000+07:00,loc_4655
-6.1486099,106.8333843,2024-11-25 09:45:36.700000+07:00,loc_4656
-6.1486132,106.8333943,2024-11-25 09:45:36.799000+07:00,loc_4657
-6.1486163,106.8334042,2024-11-25 09:45:36.899000+07:00,loc_4658
-6.1486194,106.8334141,2024-11-25 09:45:37+07:00,loc_4659
-6.1486225,106.8334242,2024-11-25 09:45:37.100000+07:00,loc_4660
-6.1486256,106.8334342,2024-11-25 09:45:37.200000+07:00,loc_4661
-6.1486285,106.833444,2024-11-25 09:45:37.299000+07:00,loc_4662
-6.1486316,106.8334541,2024-11-25 09:45:37.399000+07:00,loc_4663
-6.1486342,106.833464,2024-11-25 09:45:37.500000+07:00,loc_4664
-6.1486375,106.8334739,2024-11-25 09:45:37.600000+07:00,loc_4665
-6.1486403,106.8334837,2024-11-25 09:45:37.700000+07:00,loc_4666
-6.1486439,106.8334936,2024-11-25 09:45:37.799000+07:00,loc_4667
-6.1486482,106.833503,2024-11-25 09:45:37.899000+07:00,loc_4668
-6.1486506,106.833513,2024-11-25 09:45:38+07:00,loc_4669
-6.1486533,106.8335226,2024-11-25 09:45:38.100000+07:00,loc_4670
-6.1486562,106.8335321,2024-11-25 09:45:38.200000+07:00,loc_4671
-6.148659,106.8335418,2024-11-25 09:45:38.299000+07:00,loc_4672
-6.1486617,106.8335515,2024-11-25 09:45:38.399000+07:00,loc_4673
-6.1486646,106.833561,2024-11-25 09:45:38.500000+07:00,loc_4674
-6.1486672,106.8335707,2024-11-25 09:45:38.600000+07:00,loc_4675
-6.14867,106.8335803,2024-11-25 09:45:38.700000+07:00,loc_4676
-6.1486728,106.8335903,2024-11-25 09:45:38.799000+07:00,loc_4677
-6.1486754,106.8335999,2024-11-25 09:45:38.899000+07:00,loc_4678
-6.1486782,106.83361,2024-11-25 09:45:39+07:00,loc_4679
-6.1486808,106.8336198,2024-11-25 09:45:39.100000+07:00,loc_4680
-6.1486834,106.8336295,2024-11-25 09:45:39.200000+07:00,loc_4681
-6.1486861,106.8336393,2024-11-25 09:45:39.299000+07:00,loc_4682
-6.1486887,106.8336494,2024-11-25 09:45:39.399000+07:00,loc_4683
-6.1486914,106.8336591,2024-11-25 09:45:39.500000+07:00,loc_4684
-6.1486941,106.8336688,2024-11-25 09:45:39.600000+07:00,loc_4685
-6.1486966,106.8336788,2024-11-25 09:45:39.700000+07:00,loc_4686
-6.1486994,106.8336886,2024-11-25 09:45:39.799000+07:00,loc_4687
-6.148702,106.833698,2024-11-25 09:45:39.899000+07:00,loc_4688
-6.1487045,106.8337076,2024-11-25 09:45:40+07:00,loc_4689
-6.1487074,106.8337171,2024-11-25 09:45:40.100000+07:00,loc_4690
-6.1487102,106.8337264,2024-11-25 09:45:40.200000+07:00,loc_4691
-6.1487128,106.8337357,2024-11-25 09:45:40.299000+07:00,loc_4692
-6.1487154,106.8337449,2024-11-25 09:45:40.399000+07:00,loc_4693
-6.1487177,106.8337541,2024-11-25 09:45:40.500000+07:00,loc_4694
-6.1487204,106.8337634,2024-11-25 09:45:40.600000+07:00,loc_4695
-6.1487229,106.8337726,2024-11-25 09:45:40.700000+07:00,loc_4696
-6.1487255,106.8337817,2024-11-25 09:45:40.799000+07:00,loc_4697
-6.1487279,106.8337909,2024-11-25 09:45:40.899000+07:00,loc_4698
-6.1487303,106.8337999,2024-11-25 09:45:41+07:00,loc_4699
